#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
2933396	2908	81567	109165	123529	-	RP1-126E20.1	NR3C1	TXNDC5	GCCR|GCR|GCRST|GR|GRL	ENDOPDI|ERP46|HCC-2|PDIA15|STRF8|UNQ364	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8NBS9	A0A024QZV0|Q6EHZ3	NP_110437|NP_001139021	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933397	2908	79659	109165	122785	-	-	NR3C1	DYNC2H1	GCCR|GCR|GCRST|GR|GRL	ATD3|DHC1b|DHC2|DNCH2|DYH1B|SRPS2B|SRTD3|hdhc11	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8NCM8	-	NP_001073932|NP_001368	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933398	2908	57728	109165	121748	-	-	NR3C1	WDR19	GCCR|GCR|GCRST|GR|GRL	ATD5|CED4|DYF-2|IFT144|NPHP13|ORF26|Oseg6|PWDMP|SRTD5	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8NEZ3	-	NP_001304853|NP_079408	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933399	2908	26960	109165	117928	-	RP11-270C18.1	NR3C1	NBEA	GCCR|GCR|GCRST|GR|GRL	BCL8B|LYST2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8NFP9	Q5T321|B3KXQ8	NP_001366174|NP_001191126|NP_001371941|NP_056493	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933400	2908	57082	109165	121354	-	-	NR3C1	CASC5	GCCR|GCR|GCRST|GR|GRL	AF15Q14|CT29|D40|KNL1|PPP1R55|Spc7|hKNL-1|hSpc105	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8NG31	-	NP_653091|NP_733468	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933401	2908	81248	109165	123426	-	-	NR3C1	OR52P1P	GCCR|GCR|GCRST|GR|GRL	OR11-66|OR52P1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	-	-	-	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933402	2908	79710	109165	122827	-	RP1-75H8.4	NR3C1	MORC4	GCCR|GCR|GCRST|GR|GRL	ZCW4|ZCWCC2|dJ75H8.2	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8TE76	B4DTP6	NP_078933|NP_001078823	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933403	2908	26133	109165	117569	-	-	NR3C1	TRPC4AP	GCCR|GCR|GCRST|GR|GRL	C20orf188|PPP1R158|TRRP4AP|TRUSS	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8TEL6	-	NP_955400|NP_056453	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933404	2908	51112	109165	119301	-	CGI-87	NR3C1	TRAPPC12	GCCR|GCR|GCRST|GR|GRL	TTC-15|TTC15	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8WVT3	Q8N9N0	NP_057114|NP_001308031	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933405	2908	79568	109165	122716	-	-	NR3C1	C2orf47	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8WWC4	A0A024R3U8	NP_078796	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933406	2908	56171	109165	121102	-	-	NR3C1	DNAH7	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q8WXX0	-	NP_061720	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933407	2908	6262	109165	112174	-	RP4-626J7.1	NR3C1	RYR2	GCCR|GCR|GCRST|GR|GRL	ARVC2|ARVD2|RYR-2|RyR|VTSIP	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q92736	-	NP_001026	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933408	2908	1387	109165	107777	-	-	NR3C1	CREBBP	GCCR|GCR|GCRST|GR|GRL	CBP|KAT3A|RSTS	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q92793	-	NP_001073315|NP_004371	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933409	2908	27238	109165	118086	-	-	NR3C1	GPKOW	GCCR|GCR|GCRST|GR|GRL	GPATC5|GPATCH5|Spp2|T54	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q92917	-	NP_056513	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933410	2908	113451	109165	125246	-	-	NR3C1	AZIN2	GCCR|GCR|GCRST|GR|GRL	ADC|AZI2|AZIB1|ODC-p|ODC1L|ODCp	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96A70	B3KV62|D3DPR0	NP_443724|NP_001288752|NP_001288753|NP_001288754|NP_001288755|NP_001280491	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933411	2908	23331	109165	116918	-	RP3-477H23.1	NR3C1	TTC28	GCCR|GCR|GCRST|GR|GRL	TPRBK	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96AY4	-	NP_001138890	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933412	2908	9317	109165	114728	-	-	NR3C1	PTER	GCCR|GCR|GCRST|GR|GRL	HPHRP|RPR-1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96BW5	-	NP_001248765|NP_001001484|NP_001248767|NP_001248766|NP_109589	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933413	2908	8701	109165	114244	-	-	NR3C1	DNAH11	GCCR|GCR|GCRST|GR|GRL	CILD7|DNAHBL|DNAHC11|DNHBL|DPL11	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96DT5	U3KQJ8|H9NAJ8|H9NAJ7|Q96NT7	NP_001264044	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933414	2908	55031	109165	120360	-	-	NR3C1	USP47	GCCR|GCR|GCRST|GR|GRL	TRFP	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96K76	Q68D97	NP_001317137|NP_001359031|NP_001359032|NP_001359020|NP_001359027|NP_060414|NP_001359025|NP_001359024|NP_001359029|NP_001359028|NP_001359030|NP_001359021|NP_001269588|NP_001359022|NP_001359023|NP_001359026	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933415	2908	116154	109165	125483	-	RP5-899C14.1	NR3C1	PHACTR3	GCCR|GCR|GCRST|GR|GRL	C20orf101|H17739|PPP1R123|SCAPIN1|SCAPININ	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96KR7	B7Z339	NP_899067|NP_899069|NP_001268436|NP_001186434|NP_001186435|NP_542403	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933416	2908	122769	109165	125793	-	-	NR3C1	LRR1	GCCR|GCR|GCRST|GR|GRL	4-1BBLRR|LRR-1|PPIL5	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96L50	Q6AWA7	NP_689542|NP_982292	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933417	2908	55614	109165	120754	-	RP5-971B4.1	NR3C1	KIF16B	GCCR|GCR|GCRST|GR|GRL	C20orf23|KISC20ORF|SNX23	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96L93	-	NP_001186795|NP_078980|NP_001186794	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933418	2908	114800	109165	125361	-	-	NR3C1	CCDC85A	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96PX6	-	NP_001073902	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933419	2908	23049	109165	116687	-	-	NR3C1	SMG1	GCCR|GCR|GCRST|GR|GRL	61E3.4|ATX|LIP	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96Q15	-	NP_055907	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933420	2908	57649	109165	121686	-	-	NR3C1	PHF12	GCCR|GCR|GCRST|GR|GRL	PF1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96QT6	Q2TAK2	NP_001277060|NP_065940|NP_001028733	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933421	2908	112939	109165	125217	-	-	NR3C1	NACC1	GCCR|GCR|GCRST|GR|GRL	BEND8|BTBD14B|BTBD30|NAC-1|NAC1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96RE7	A0A024R7E0	NP_443108	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933422	2908	55755	109165	120873	-	RP11-412P1.1	NR3C1	CDK5RAP2	GCCR|GCR|GCRST|GR|GRL	C48|Cep215|MCPH3	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96SN8	Q7Z3M0|B3KVI2|B9EG74	NP_060719|NP_001258968|NP_001011649	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933423	2908	51773	109165	119724	-	-	NR3C1	RSF1	GCCR|GCR|GCRST|GR|GRL	HBXAP|RSF-1|XAP8|p325	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q96T23	Q05DG0	NP_057662	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933424	2908	4675	109165	110756	-	RP1-32F7.3	NR3C1	NAP1L3	GCCR|GCR|GCRST|GR|GRL	MB20|NPL3	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q99457	Q8IYV1	NP_004529	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933425	2908	80830	109165	123323	-	UNQ3095/PRO21341	NR3C1	APOL6	GCCR|GCR|GCRST|GR|GRL	APOL-VI|APOLVI	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9BWW8	B3KTP4	NP_085144	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933426	2908	83394	109165	123636	-	-	NR3C1	PITPNM3	GCCR|GCR|GCRST|GR|GRL	ACKR6|CORD5|NIR1|RDGBA3	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9BZ71	A1A5C9	NP_112497|NP_001159438	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933427	2908	51009	109165	119216	-	CGI-101	NR3C1	DERL2	GCCR|GCR|GCRST|GR|GRL	F-LAN-1|F-LANa|FLANa	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9GZP9	-	NP_057125|NP_001291706	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933428	2908	83591	109165	123687	-	-	NR3C1	THAP2	GCCR|GCR|GCRST|GR|GRL	-	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9H0W7	-	NP_113623	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933429	2908	64094	109165	122056	-	RP11-270C4__A.1	NR3C1	SMOC2	GCCR|GCR|GCRST|GR|GRL	DTDP1|MST117|MSTP117|MSTP140|SMAP2|bA270C4A.1|bA37D8.1|dJ421D16.1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9H3U7	-	NP_001159884|NP_071421	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933430	2908	79980	109165	123045	-	RP3-469A13.1	NR3C1	DSN1	GCCR|GCR|GCRST|GR|GRL	C20orf172|KNL3|MIS13|dJ469A13.2|hKNL-3	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9H410	A8K3X3	NP_001138790|NP_001138789|NP_001138787|NP_079194|NP_001138788	-	-	-	-	-	-	Homo sapiens	Homo sapiens
2933431	2908	23051	109165	116688	-	RP3-511B24.3	NR3C1	ZHX3	GCCR|GCR|GCRST|GR|GRL	TIX1	Proximity Label-MS	physical	Dendoncker K (2019)	PUBMED:31182584	9606	9606	High Throughput	-	-	-	-	BIOGRID	P04150	E5KQF6|E5KQF5|F1D8N4	NP_001018087|NP_001018086|NP_001018085|NP_001018084|NP_001191187|NP_001351109|NP_001191191|NP_001191188|NP_001191189|NP_001351114|NP_001019265|NP_001191193|NP_001351112|NP_001351113|NP_001191194|NP_001351111|NP_001351110|NP_000167|NP_001191190|NP_001018661|NP_001191192	Q9H4I2	-	NP_001371250|NP_001371252|NP_001371244|NP_001371249|NP_001371248|NP_055850|NP_001371254|NP_001371251|NP_001371245|NP_001371253|NP_001371247|NP_001371246	-	-	-	-	-	-	Homo sapiens	Homo sapiens
